记录ID,采集批次ID,监控目标ID,平台,任务类型,状态,搜索关键词,任务载荷,浏览器会话,优先级,尝试次数,任务领取时间,任务完成时间
8eab9085-0784-44b1-802c-6f25c4f6d6f5,4ecb9445-5343-4f35-9771-6359c1bbfbe4,,taobao,store_search,failed,托妥 瑞舒伐他汀钙片,"{""task_id"": ""8eab9085-0784-44b1-802c-6f25c4f6d6f5"", ""run_id"": ""4ecb9445-5343-4f35-9771-6359c1bbfbe4"", ""platform"": ""taobao"", ""task_type"": ""store_search"", ""session_alias"": ""taobao-p0"", ""target_id"": null, ""drug_name"": ""托妥"", ""generic_name"": ""瑞舒伐他汀钙片"", ""spec"": null, ""shop_name"": ""阿里健康大药房"", ""product_id"": null, ""url"": null, ""query"": ""托妥 瑞舒伐他汀钙片"", ""fixed_tier"": null, ""priority"": 10, ""metadata"": {""drug_id"": ""1e5b4814-f3bf-45dd-8da1-19b19f6a1ca9"", ""target_brand"": ""托妥"", ""route"": ""shop_home"", ""shop_home_url"": ""https://shop163215406.taobao.com/"", ""platform_store_key"": ""163215406"", ""homepage_discovery"": {""shop_home_url"": ""https://shop163215406.taobao.com/"", ""platform_store_key"": ""163215406"", ""source"": ""technical_closed_loop_fixture""}, ""inspect_limit"": 1, ""selection_reason"": ""technical_closed_loop_fixture""}}",taobao-p0,10,1,2026-07-20 11:32:27.256600,2026-07-20 11:32:31.924288
