id,run_id,drug_id,platform,query,search_rank,product_id,shop_name,url,title,list_price_raw,candidate_type,sku_verification_status,responsibility_match_status,is_formal_price,reason,raw,discovered_at
3205e9cf-6afb-430a-91ae-79d0a2c590f4,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,1e5b4814-f3bf-45dd-8da1-19b19f6a1ca9,yaoshibang,托妥 瑞舒伐他汀钙片,7,1295836768,药店品种预约中心,https://dian.ysbang.cn/#/druginfo?wholesaleId=1295836768&providerId=4788,30盒包邮 新托妥 瑞舒伐他汀钙片10mg*24片,12.89,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 7, ""title"": ""30盒包邮 新托妥 瑞舒伐他汀钙片10mg*24片"", ""price"": ""12.89"", ""spec"": ""10mg*24片"", ""shop"": ""药店品种预约中心"", ""wholesale_id"": ""1295836768"", ""provider_id"": ""4788"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""200"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1295836768&providerId=4788""}",2026-07-20 09:52:01.994080
f2f2a5af-4df3-44fc-ad39-8d3432dbc853,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,1e5b4814-f3bf-45dd-8da1-19b19f6a1ca9,yaoshibang,托妥 瑞舒伐他汀钙片,1,1295836770,小君（今医师）,https://dian.ysbang.cn/#/druginfo?wholesaleId=1295836770&providerId=4367,10盒包邮 新托妥 瑞舒伐他汀钙片10mg*24片,12.89,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 1, ""title"": ""10盒包邮 新托妥 瑞舒伐他汀钙片10mg*24片"", ""price"": ""12.89"", ""spec"": ""10mg*24片"", ""shop"": ""小君（今医师）"", ""wholesale_id"": ""1295836770"", ""provider_id"": ""4367"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""200"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1295836770&providerId=4367""}",2026-07-20 09:52:01.994061
a2d5556a-baf5-4a29-b3ae-4c78ef3532c7,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,1e5b4814-f3bf-45dd-8da1-19b19f6a1ca9,yaoshibang,托妥 瑞舒伐他汀钙片,8,1295836771,森涛,https://dian.ysbang.cn/#/druginfo?wholesaleId=1295836771&providerId=3511,30盒包邮 新托妥 瑞舒伐他汀钙片10mg*24片,12.89,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 8, ""title"": ""30盒包邮 新托妥 瑞舒伐他汀钙片10mg*24片"", ""price"": ""12.89"", ""spec"": ""10mg*24片"", ""shop"": ""森涛"", ""wholesale_id"": ""1295836771"", ""provider_id"": ""3511"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""1380"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1295836771&providerId=3511""}",2026-07-20 09:52:01.994083
0ec3ddc4-dd1e-4c0a-b63e-4aa99a46df9f,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,1e5b4814-f3bf-45dd-8da1-19b19f6a1ca9,yaoshibang,托妥 瑞舒伐他汀钙片,9,1295836772,药店品种预约中心,https://dian.ysbang.cn/#/druginfo?wholesaleId=1295836772&providerId=4788,20盒包邮 新托妥 瑞舒伐他汀钙片10mg*24片,12.89,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 9, ""title"": ""20盒包邮 新托妥 瑞舒伐他汀钙片10mg*24片"", ""price"": ""12.89"", ""spec"": ""10mg*24片"", ""shop"": ""药店品种预约中心"", ""wholesale_id"": ""1295836772"", ""provider_id"": ""4788"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""600"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1295836772&providerId=4788""}",2026-07-20 09:52:01.994085
f68f1225-d744-438f-b971-e62a22c2ffa1,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,1e5b4814-f3bf-45dd-8da1-19b19f6a1ca9,yaoshibang,托妥 瑞舒伐他汀钙片,6,1297440317,药惠好,https://dian.ysbang.cn/#/druginfo?wholesaleId=1297440317&providerId=5762,10盒包邮 新托妥 瑞舒伐他汀钙片10mg*24片,13.20,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 6, ""title"": ""10盒包邮 新托妥 瑞舒伐他汀钙片10mg*24片"", ""price"": ""13.20"", ""spec"": ""10mg*24片"", ""shop"": ""药惠好"", ""wholesale_id"": ""1297440317"", ""provider_id"": ""5762"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""200"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1297440317&providerId=5762""}",2026-07-20 09:52:01.994078
30ba1738-9bb6-4f04-8bb8-3373680f876d,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,1e5b4814-f3bf-45dd-8da1-19b19f6a1ca9,yaoshibang,托妥 瑞舒伐他汀钙片,5,1297514147,新佰伴,https://dian.ysbang.cn/#/druginfo?wholesaleId=1297514147&providerId=4238,20盒包邮 新托妥 瑞舒伐他汀钙片10mg*24片,12.87,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 5, ""title"": ""20盒包邮 新托妥 瑞舒伐他汀钙片10mg*24片"", ""price"": ""12.87"", ""spec"": ""10mg*24片"", ""shop"": ""新佰伴"", ""wholesale_id"": ""1297514147"", ""provider_id"": ""4238"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""20"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1297514147&providerId=4238""}",2026-07-20 09:52:01.994076
3beac509-7381-4f12-bf8d-4361e5339f72,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,1e5b4814-f3bf-45dd-8da1-19b19f6a1ca9,yaoshibang,托妥 瑞舒伐他汀钙片,3,1297521841,宏誉堂,https://dian.ysbang.cn/#/druginfo?wholesaleId=1297521841&providerId=10970,20盒包邮 新托妥 瑞舒伐他汀钙片10mg*24片,12.74,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 3, ""title"": ""20盒包邮 新托妥 瑞舒伐他汀钙片10mg*24片"", ""price"": ""12.74"", ""spec"": ""10mg*24片"", ""shop"": ""宏誉堂"", ""wholesale_id"": ""1297521841"", ""provider_id"": ""10970"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""600"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1297521841&providerId=10970""}",2026-07-20 09:52:01.994071
91e0b26e-97f1-4d0a-8fc1-221133927adb,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,1e5b4814-f3bf-45dd-8da1-19b19f6a1ca9,yaoshibang,托妥 瑞舒伐他汀钙片,2,13258130,扬帆旗舰店,https://dian.ysbang.cn/#/druginfo?wholesaleId=13258130&providerId=1541,1盒起购 新托妥 瑞舒伐他汀钙片10mg*24片,13.76,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 2, ""title"": ""1盒起购 新托妥 瑞舒伐他汀钙片10mg*24片"", ""price"": ""13.76"", ""spec"": ""10mg*24片"", ""shop"": ""扬帆旗舰店"", ""wholesale_id"": ""13258130"", ""provider_id"": ""1541"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""78"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=13258130&providerId=1541""}",2026-07-20 09:52:01.994068
c226243d-cb66-47cf-9cff-edcefab77fe7,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,1e5b4814-f3bf-45dd-8da1-19b19f6a1ca9,yaoshibang,托妥 瑞舒伐他汀钙片,20,23832682,鑫鑫鑫,https://dian.ysbang.cn/#/druginfo?wholesaleId=23832682&providerId=3585,1盒起购 南京正大 新托妥  瑞舒伐他汀钙片10mg*28片,15.95,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 20, ""title"": ""1盒起购 南京正大 新托妥  瑞舒伐他汀钙片10mg*28片"", ""price"": ""15.95"", ""spec"": ""10mg*28片"", ""shop"": ""鑫鑫鑫"", ""wholesale_id"": ""23832682"", ""provider_id"": ""3585"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""200"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=23832682&providerId=3585""}",2026-07-20 09:52:01.994109
ffafb274-6fa9-4fd8-9a4a-ad4fe3e635d3,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,1e5b4814-f3bf-45dd-8da1-19b19f6a1ca9,yaoshibang,托妥 瑞舒伐他汀钙片,4,243790193,至远旗舰店,https://dian.ysbang.cn/#/druginfo?wholesaleId=243790193&providerId=10926,1盒起购 新托妥 瑞舒伐他汀钙片10mg*24片,13.30,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 4, ""title"": ""1盒起购 新托妥 瑞舒伐他汀钙片10mg*24片"", ""price"": ""13.30"", ""spec"": ""10mg*24片"", ""shop"": ""至远旗舰店"", ""wholesale_id"": ""243790193"", ""provider_id"": ""10926"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""3376"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=243790193&providerId=10926""}",2026-07-20 09:52:01.994074
f0e8cbcc-9689-4b18-98ba-18ce81d18d1a,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,1e5b4814-f3bf-45dd-8da1-19b19f6a1ca9,yaoshibang,托妥 瑞舒伐他汀钙片,15,26338186,眉山圣丹,https://dian.ysbang.cn/#/druginfo?wholesaleId=26338186&providerId=3047,1盒起购 南京正大 新托妥  瑞舒伐他汀钙片10mg*28片,16.55,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 15, ""title"": ""1盒起购 南京正大 新托妥  瑞舒伐他汀钙片10mg*28片"", ""price"": ""16.55"", ""spec"": ""10mg*28片"", ""shop"": ""眉山圣丹"", ""wholesale_id"": ""26338186"", ""provider_id"": ""3047"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""81"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=26338186&providerId=3047""}",2026-07-20 09:52:01.994098
441f3fdd-d1c5-4c66-8e8c-5b1c33f1dc55,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,taobao,葛泰 地奥司明片,1,1054514852337,医医药专营店,https://item.taobao.com/item.htm?id=1054514852337,葛泰 地奥司明片 0.45g*24片/盒,¥13.8,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""item_id"": ""1054514852337"", ""location"": ""江苏淮安"", ""price"": ""¥13.8"", ""rank"": 1, ""sales"": ""300+人付款"", ""shop"": ""医医药专营店"", ""title"": ""葛泰 地奥司明片 0.45g*24片/盒"", ""url"": ""https://item.taobao.com/item.htm?id=1054514852337""}",2026-07-20 09:50:27.679726
65e97f79-a115-4373-ad54-ef95154d62b4,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,taobao,葛泰 地奥司明片,2,1065865275950,满康堂医药专营店,https://item.taobao.com/item.htm?id=1065865275950,葛泰 0.45g*48片/盒 地奥司明片,¥31.6,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""item_id"": ""1065865275950"", ""location"": ""辽宁沈阳"", ""price"": ""¥31.6"", ""rank"": 2, ""sales"": ""0人付款"", ""shop"": ""满康堂医药专营店"", ""title"": ""葛泰 0.45g*48片/盒 地奥司明片"", ""url"": ""https://item.taobao.com/item.htm?id=1065865275950""}",2026-07-20 09:50:27.679731
26105e1f-f557-4371-93f4-84df1207a043,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,taobao,葛泰 地奥司明片,3,1066800026246,冠瑞智医药专营店,https://item.taobao.com/item.htm?id=1066800026246,葛泰 地奥司明片 0.45g*20片/盒,¥28.49,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""item_id"": ""1066800026246"", ""location"": ""浙江杭州"", ""price"": ""¥28.49"", ""rank"": 3, ""sales"": ""0人付款"", ""shop"": ""冠瑞智医药专营店"", ""title"": ""葛泰 地奥司明片 0.45g*20片/盒"", ""url"": ""https://item.taobao.com/item.htm?id=1066800026246""}",2026-07-20 09:50:27.679734
ce040320-8b70-4195-a1c7-8773f39ecbcb,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,20,1135549283,药惠达,https://dian.ysbang.cn/#/druginfo?wholesaleId=1135549283&providerId=901,10盒包邮 葛泰 地奥司明片0.45g*24片,21.00,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 20, ""title"": ""10盒包邮 葛泰 地奥司明片0.45g*24片"", ""price"": ""21.00"", ""spec"": ""0.45g*24片"", ""shop"": ""药惠达"", ""wholesale_id"": ""1135549283"", ""provider_id"": ""901"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""33"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1135549283&providerId=901""}",2026-07-20 09:53:34.963510
ec4b8857-6ba4-452b-ba10-2379d6f80519,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,4,1143063614,放心采,https://dian.ysbang.cn/#/druginfo?wholesaleId=1143063614&providerId=14387,20盒包邮 葛泰 地奥司明片0.45g*20片,16.50,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 4, ""title"": ""20盒包邮 葛泰 地奥司明片0.45g*20片"", ""price"": ""16.50"", ""spec"": ""0.45g*20片"", ""shop"": ""放心采"", ""wholesale_id"": ""1143063614"", ""provider_id"": ""14387"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""50"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1143063614&providerId=14387""}",2026-07-20 09:53:34.963474
2b3cbce2-dce4-4850-87a7-d0ede511c83a,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,19,1153199674,,https://dian.ysbang.cn/#/druginfo?wholesaleId=1153199674&providerId=3418,12盒包邮 葛泰 地奥司明片0.45g*20片,17.20,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 19, ""title"": ""12盒包邮 葛泰 地奥司明片0.45g*20片"", ""price"": ""17.20"", ""spec"": ""0.45g*20片"", ""shop"": """", ""wholesale_id"": ""1153199674"", ""provider_id"": ""3418"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""161"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1153199674&providerId=3418""}",2026-07-20 09:53:34.963508
5194956a-4e70-47eb-8843-ecee444a1a5c,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,7,1164684998,药店品种预约中心,https://dian.ysbang.cn/#/druginfo?wholesaleId=1164684998&providerId=4788,10盒包邮 葛泰 地奥司明片0.45g*24片,19.80,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 7, ""title"": ""10盒包邮 葛泰 地奥司明片0.45g*24片"", ""price"": ""19.80"", ""spec"": ""0.45g*24片"", ""shop"": ""药店品种预约中心"", ""wholesale_id"": ""1164684998"", ""provider_id"": ""4788"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""20"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1164684998&providerId=4788""}",2026-07-20 09:53:34.963481
8c96e528-64e0-443b-a8e0-301064acc6ae,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,5,1176211904,万药仓,https://dian.ysbang.cn/#/druginfo?wholesaleId=1176211904&providerId=5214,20盒起购 葛泰 地奥司明片0.45g*24片,19.80,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 5, ""title"": ""20盒起购 葛泰 地奥司明片0.45g*24片"", ""price"": ""19.80"", ""spec"": ""0.45g*24片"", ""shop"": ""万药仓"", ""wholesale_id"": ""1176211904"", ""provider_id"": ""5214"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""160"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1176211904&providerId=5214""}",2026-07-20 09:53:34.963476
ab46c3c0-7f5b-4848-969a-3491e2bf8be2,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,9,1182699528,全药购旗舰店,https://dian.ysbang.cn/#/druginfo?wholesaleId=1182699528&providerId=13612,20盒包邮 葛泰 地奥司明片0.45g*24片,19.98,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 9, ""title"": ""20盒包邮 葛泰 地奥司明片0.45g*24片"", ""price"": ""19.98"", ""spec"": ""0.45g*24片"", ""shop"": ""全药购旗舰店"", ""wholesale_id"": ""1182699528"", ""provider_id"": ""13612"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""30"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1182699528&providerId=13612""}",2026-07-20 09:53:34.963485
b6310a24-0e2f-4859-a8d8-83aa4122029b,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,18,1265777776,吉祥树旗舰店,https://dian.ysbang.cn/#/druginfo?wholesaleId=1265777776&providerId=3791,1盒起购 葛泰 地奥司明片0.45g*24片,19.98,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 18, ""title"": ""1盒起购 葛泰 地奥司明片0.45g*24片"", ""price"": ""19.98"", ""spec"": ""0.45g*24片"", ""shop"": ""吉祥树旗舰店"", ""wholesale_id"": ""1265777776"", ""provider_id"": ""3791"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""30"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1265777776&providerId=3791""}",2026-07-20 09:53:34.963506
90b00624-678e-491f-abd5-b4fbb3734763,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,14,1266589519,安徽天宁医药,https://dian.ysbang.cn/#/druginfo?wholesaleId=1266589519&providerId=5018,5盒包邮 葛泰 地奥司明片0.45g*24片,21.37,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 14, ""title"": ""5盒包邮 葛泰 地奥司明片0.45g*24片"", ""price"": ""21.37"", ""spec"": ""0.45g*24片"", ""shop"": ""安徽天宁医药"", ""wholesale_id"": ""1266589519"", ""provider_id"": ""5018"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""15"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1266589519&providerId=5018""}",2026-07-20 09:53:34.963497
bdfb2485-d6f2-47e5-b74c-39427648e0e9,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,16,1273882138,药店品种预约中心,https://dian.ysbang.cn/#/druginfo?wholesaleId=1273882138&providerId=4788,10盒包邮 葛泰 地奥司明片0.45g*20片,18.00,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 16, ""title"": ""10盒包邮 葛泰 地奥司明片0.45g*20片"", ""price"": ""18.00"", ""spec"": ""0.45g*20片"", ""shop"": ""药店品种预约中心"", ""wholesale_id"": ""1273882138"", ""provider_id"": ""4788"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""200"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1273882138&providerId=4788""}",2026-07-20 09:53:34.963502
7df30660-d470-4cf4-a034-a51fd7b44ed2,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,8,1276757958,,https://dian.ysbang.cn/#/druginfo?wholesaleId=1276757958&providerId=4788,13盒包邮 葛泰 地奥司明片0.45g*20片,16.50,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 8, ""title"": ""13盒包邮 葛泰 地奥司明片0.45g*20片"", ""price"": ""16.50"", ""spec"": ""0.45g*20片"", ""shop"": """", ""wholesale_id"": ""1276757958"", ""provider_id"": ""4788"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""200"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1276757958&providerId=4788""}",2026-07-20 09:53:34.963483
4c0cf6c5-8017-4a4c-8ab3-545c728a80b6,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,3,1280738027,温馨购,https://dian.ysbang.cn/#/druginfo?wholesaleId=1280738027&providerId=3661,10盒起购 葛泰 地奥司明片0.45g*24片,19.80,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 3, ""title"": ""10盒起购 葛泰 地奥司明片0.45g*24片"", ""price"": ""19.80"", ""spec"": ""0.45g*24片"", ""shop"": ""温馨购"", ""wholesale_id"": ""1280738027"", ""provider_id"": ""3661"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""30"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1280738027&providerId=3661""}",2026-07-20 09:53:34.963471
97bc1b76-218a-4114-9ead-cbd9cdc3c3e2,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,17,1295163349,药店品种预约中心,https://dian.ysbang.cn/#/druginfo?wholesaleId=1295163349&providerId=4788,20盒包邮 葛泰 地奥司明片0.45g*20片,17.15,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 17, ""title"": ""20盒包邮 葛泰 地奥司明片0.45g*20片"", ""price"": ""17.15"", ""spec"": ""0.45g*20片"", ""shop"": ""药店品种预约中心"", ""wholesale_id"": ""1295163349"", ""provider_id"": ""4788"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""102"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1295163349&providerId=4788""}",2026-07-20 09:53:34.963504
6d60ea9c-9e0d-4290-b0da-a3a1947ebc00,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,13,1296127953,利信医药,https://dian.ysbang.cn/#/druginfo?wholesaleId=1296127953&providerId=7877,10盒起购 葛泰 地奥司明片0.45g*24片,19.98,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 13, ""title"": ""10盒起购 葛泰 地奥司明片0.45g*24片"", ""price"": ""19.98"", ""spec"": ""0.45g*24片"", ""shop"": ""利信医药"", ""wholesale_id"": ""1296127953"", ""provider_id"": ""7877"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""30"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=1296127953&providerId=7877""}",2026-07-20 09:53:34.963495
4d2a230a-dabf-4809-8af6-090e6f131057,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,15,315421914,药店品种预约中心,https://dian.ysbang.cn/#/druginfo?wholesaleId=315421914&providerId=4788,10盒包邮 葛泰 地奥司明片0.45g*24片,21.00,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 15, ""title"": ""10盒包邮 葛泰 地奥司明片0.45g*24片"", ""price"": ""21.00"", ""spec"": ""0.45g*24片"", ""shop"": ""药店品种预约中心"", ""wholesale_id"": ""315421914"", ""provider_id"": ""4788"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""50"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=315421914&providerId=4788""}",2026-07-20 09:53:34.963500
e7058d9f-254c-4772-8ef3-6d7945b1d196,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,6,3878602,药下单,https://dian.ysbang.cn/#/druginfo?wholesaleId=3878602&providerId=2189,1盒起购 地奥司明片0.45g*20片,16.80,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 6, ""title"": ""1盒起购 地奥司明片0.45g*20片"", ""price"": ""16.80"", ""spec"": ""0.45g*20片"", ""shop"": ""药下单"", ""wholesale_id"": ""3878602"", ""provider_id"": ""2189"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""400"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=3878602&providerId=2189""}",2026-07-20 09:53:34.963479
17e04fc0-75ac-4510-9fb1-aa344047f2bf,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,12,4475785,药好多旗舰店,https://dian.ysbang.cn/#/druginfo?wholesaleId=4475785&providerId=1964,1盒起购 南京正大 地奥司明片 0.45g*24片,20.19,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 12, ""title"": ""1盒起购 南京正大 地奥司明片 0.45g*24片"", ""price"": ""20.19"", ""spec"": ""0.45g*24片"", ""shop"": ""药好多旗舰店"", ""wholesale_id"": ""4475785"", ""provider_id"": ""1964"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""55"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=4475785&providerId=1964""}",2026-07-20 09:53:34.963493
a822ad06-1067-4b10-898a-70b381476567,023dbaa8-e0f3-40bf-83ec-89f521dd12c8,93fe971e-608a-4274-882b-422f49c87406,yaoshibang,葛泰 地奥司明片,10,8256942,药通宝丹桂园,https://dian.ysbang.cn/#/druginfo?wholesaleId=8256942&providerId=3406,1盒起购 地奥司明片0.45g*24片,20.90,new_store,pending_detail_verification,pending_assignment,False,责任档案未匹配的新店,"{""rank"": 10, ""title"": ""1盒起购 地奥司明片0.45g*24片"", ""price"": ""20.90"", ""spec"": ""0.45g*24片"", ""shop"": ""药通宝丹桂园"", ""wholesale_id"": ""8256942"", ""provider_id"": ""3406"", ""manufacturer"": ""南京正大天晴制药有限公司"", ""unit"": ""盒"", ""stock"": ""53"", ""url"": ""https://dian.ysbang.cn/#/druginfo?wholesaleId=8256942&providerId=3406""}",2026-07-20 09:53:34.963488
