记录ID,采集批次ID,任务ID,监控目标ID,采集通道,采集时间,最终链接,页面标题,页面店铺,页面规格,页面原始价格,页面价格,销售盒数,每盒最小单位数,最小单位,单盒价格,单最小单位价格,控价,比较价格,破价金额,采集状态,计算状态,价格状态,错误代码,错误详情,证据目录,证据哈希,采集器版本,原始证据
cb1225a3-e8c6-4057-afcb-39747d475061,ec4969aa-18f2-4761-8239-c63be1b60566,1c71ee13-a23a-4b26-b34b-fecd6819f483,,search,2026-07-20 13:26:43.204607,,,,,,,,,,,,,,,success,not_applicable,not_evaluated,,,/Users/helson/coding/cttq_work/数字员工drugget/evidence/ec4969aa-18f2-4761-8239-c63be1b60566/1c71ee13-a23a-4b26-b34b-fecd6819f483,4af0fe7f488c9dcfa644373930762f69b71044b7ae3424eec9d86517ea17f530,opencli-1.8.6,"{""query"": ""托妥 瑞舒伐他汀钙片"", ""query_verified"": true, ""route"": ""shop_home"", ""shop_home_url"": ""https://shop163215406.taobao.com/"", ""current_url"": ""https://maiyao.liangxinyao.com/shop/view_shop.htm?q=%CD%D0%CD%D7%20%C8%F0%CA%E6%B7%A5%CB%FB%CD%A1%B8%C6%C6%AC&type=p&search=y&newHeader_b=s_from&searcy_type=item&from=liangxinyao.shop.pc_1_placeholder&spm=a1z10.3-b-s.a2227oh.d101"", ""adapter"": ""taobao/shop-search"", ""hits"": [{""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 1, ""title"": ""[自营][新托妥]瑞舒伐他汀钙片 10mg*48片/盒"", ""url"": ""https://item.taobao.com/item.htm?id=730730569342"", ""product_id"": ""730730569342"", ""shop_name"": ""阿里健康大药房"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop163215406.taobao.com/"", ""adapter"": ""taobao/shop-search""}}]}"
87f8583a-4c20-4a7a-a246-ea4beabe2679,ec4969aa-18f2-4761-8239-c63be1b60566,10a147f0-88f1-4c90-9afb-41ed9a1d4a05,,detail,2026-07-20 13:27:33.487338,https://detail.tmall.com/item.htm?id=730730569342,[自营][新托妥]瑞舒伐他汀钙片 10mg*48片/盒,阿里健康大药房,,¥124,124.0000,,,,,,,,,success,not_applicable,not_evaluated,,,/Users/helson/coding/cttq_work/数字员工drugget/evidence/ec4969aa-18f2-4761-8239-c63be1b60566/10a147f0-88f1-4c90-9afb-41ed9a1d4a05,44f4fd9ac83941122cefa948887b5dfd8a7c07a33722393c92512037f672a1e1,opencli-1.8.6,"{""商品名称"": ""[自营][新托妥]瑞舒伐他汀钙片 10mg*48片/盒"", ""价格"": ""¥124"", ""ID"": ""730730569342"", ""链接"": ""https://detail.tmall.com/item.htm?id=730730569342"", ""店铺"": ""阿里健康大药房"", ""店铺主页"": ""https://shop163215406.taobao.com/""}"
