记录ID,采集批次ID,药品ID,平台,搜索关键词,搜索排名,商品ID,店铺名称,商品链接,商品标题,列表原始价格,候选类型,规格核验状态,责任店匹配状态,是否正式价格,判定原因,原始候选数据,发现时间
c9292328-7f18-4c48-9935-73447351e13e,6382d151-dbce-4f68-8c18-c423adfadd91,1e5b4814-f3bf-45dd-8da1-19b19f6a1ca9,taobao,托妥 瑞舒伐他汀钙片,1,730730569342,首页-阿里健康大药房-天猫Tmall.com,https://item.taobao.com/item.htm?id=730730569342,[自营][新托妥]瑞舒伐他汀钙片 10mg*48片/盒,,new_store,verified_detail,pending_assignment,True,责任档案未匹配的新店,"{""route"": ""shop_home"", ""shop_home_url"": ""https://shop163215406.taobao.com/"", ""adapter"": ""taobao/shop-search""}",2026-07-20 13:22:05.924028
