记录ID,采集批次ID,任务ID,监控目标ID,采集通道,采集时间,最终链接,页面标题,页面店铺,页面规格,页面原始价格,页面价格,销售盒数,每盒最小单位数,最小单位,单盒价格,单最小单位价格,控价,比较价格,破价金额,采集状态,计算状态,价格状态,错误代码,错误详情,证据目录,证据哈希,采集器版本,原始证据
f9e42559-8e17-40ad-9ddd-1653dc99e275,b8df9543-ab50-4a18-b9da-028092fad58f,265bdcf0-d894-4b51-9918-ad0a62146ed0,,search,2026-07-20 10:27:24.871595,,,,,,,,,,,,,,,success,not_applicable,not_evaluated,,,/Users/helson/coding/cttq_work/数字员工drugget/evidence/b8df9543-ab50-4a18-b9da-028092fad58f/265bdcf0-d894-4b51-9918-ad0a62146ed0,89ce3e531030920f63ca6844acf88e5393a06a421c923c3f9e96e4074d956da4,,"{""query"": ""托妥 瑞舒伐他汀钙片"", ""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/"", ""hits"": [{""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 2, ""title"": ""修正 紫丹活血胶囊 0.3g*12粒/盒"", ""url"": ""https://item.taobao.com/item.htm?id=975079107364"", ""product_id"": ""975079107364"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 4, ""title"": ""信立泰 信立坦 阿利沙坦酯片 240mg*7片/盒"", ""url"": ""https://item.taobao.com/item.htm?id=975178814032"", ""product_id"": ""975178814032"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 6, ""title"": ""【羊妈咪】羔羊胃提取物维B12颗粒 1g*6袋/盒"", ""url"": ""https://item.taobao.com/item.htm?id=976313221434"", ""product_id"": ""976313221434"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 8, ""title"": ""伟安泰 香药胃安片 0.3g*18片/盒"", ""url"": ""https://item.taobao.com/item.htm?id=976339305569"", ""product_id"": ""976339305569"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 10, ""title"": ""【颐圣堂】养阴清肺颗粒 15g*8袋/盒"", ""url"": ""https://item.taobao.com/item.htm?id=977788393548"", ""product_id"": ""977788393548"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 12, ""title"": ""东阿阿胶复方阿胶浆20ml*12支/盒"", ""url"": ""https://item.taobao.com/item.htm?id=980699672780"", ""product_id"": ""980699672780"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 14, ""title"": ""【新疆生化】羔羊胃提取物维B12胶囊 60粒*1瓶/盒"", ""url"": ""https://item.taobao.com/item.htm?id=996049743824"", ""product_id"": ""996049743824"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 16, ""title"": ""苗易堂 龋齿宁含片 0.5g*16片/盒"", ""url"": ""https://item.taobao.com/item.htm?id=1024241619821"", ""product_id"": ""1024241619821"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 18, ""title"": ""聚荣 黄芪精10ml*40支无糖型 补血养气固本止汗气虚血亏四肢乏力"", ""url"": ""https://item.taobao.com/item.htm?id=1026612956208"", ""product_id"": ""1026612956208"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 20, ""title"": ""金马神 消炎镇痛膏 8cm*13cm*8贴/盒"", ""url"": ""https://item.taobao.com/item.htm?id=1048360076899"", ""product_id"": ""1048360076899"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 22, ""title"": ""【修正】格平 厄贝沙坦片 0.15g*10片/盒"", ""url"": ""https://item.taobao.com/item.htm?id=1050864818731"", ""product_id"": ""1050864818731"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 24, ""title"": ""【修正】贞芪扶正颗粒 15g*10袋/盒"", ""url"": ""https://item.taobao.com/item.htm?id=1052734108891"", ""product_id"": ""1052734108891"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 26, ""title"": ""【修正】格平 厄贝沙坦片 0.15g*30片/盒"", ""url"": ""https://item.taobao.com/item.htm?id=1052737592456"", ""product_id"": ""1052737592456"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 28, ""title"": ""金马神 消炎镇痛膏 8cm*13cm*8片/盒"", ""url"": ""https://item.taobao.com/item.htm?id=1056982570137"", ""product_id"": ""1056982570137"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 30, ""title"": ""本天通 盐酸倍他司汀口服液 10ml*10支/盒 大药房正品保障RX 新效期至28年2月"", ""url"": ""https://item.taobao.com/item.htm?id=1057126938718"", ""product_id"": ""1057126938718"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}, {""platform"": ""taobao"", ""query"": ""托妥 瑞舒伐他汀钙片"", ""rank"": 32, ""title"": ""九泰坤宝 甲硝唑呋喃唑酮栓 5枚/盒 药房现货保密发货 正品保证 多盒更优惠 新效期至28年1月"", ""url"": ""https://item.taobao.com/item.htm?id=1059046908883"", ""product_id"": ""1059046908883"", ""shop_name"": ""百年传徽医药专营店"", ""list_price_raw"": null, ""raw"": {""route"": ""shop_home"", ""shop_home_url"": ""https://shop202802473.taobao.com/""}}]}"
